ID_Carro,Marca,Año,Tamaño_Motor,Combustible,Transmision,Kilometraje,Condicion,Precio,Modelo
1761.0,BMW,2016,2.6,Eléctrico,Automática,277132,Nuevo,11866.05,Serie 5
1762.0,Mercedes,2022,3.5,Eléctrico,Manual,158795,Nuevo,75740.88,GLC
1763.0,Ford,2022,5.0,Diésel,Automática,33800,Nuevo,77007.66,Fiesta
1764.0,Tesla,2009,4.7,Híbrido,Manual,158502,Usado,99794.46,Modelo 3
1765.0,Audi,2009,4.2,Diésel,Manual,199548,Usado,90502.81,Q7
1766.0,Toyota,2003,1.8,Diésel,Manual,257653,Usado,92975.9,Camry
1767.0,Tesla,2007,3.7,Eléctrico,Manual,52284,Usado,80829.36,Modelo 3
1768.0,Audi,2021,1.4,Diésel,Automática,56232,Usado,63472.77,A4
1769.0,Mercedes,2019,2.9,Gasolina,Manual,44420,Nuevo,17211.87,E-Class
1770.0,Mercedes,2019,3.1,Diésel,Manual,299854,Nuevo,64119.76,GLA
1771.0,Toyota,2017,1.2,Diésel,Automática,92035,Nuevo,10315.81,Camry
1772.0,Honda,2013,2.4,Eléctrico,Automática,293427,Nuevo,89103.42,CR-V
1773.0,Toyota,2017,5.8,Diésel,Automática,197241,Nuevo,50773.03,Corolla
1774.0,BMW,2013,5.8,Híbrido,Manual,193529,Nuevo,71259.92,Serie 3
1775.0,Tesla,2019,2.8,Eléctrico,Automática,249863,Nuevo,9963.15,Modelo X
1776.0,Ford,2020,1.2,Diésel,Manual,25968,Nuevo,55753.6,Explorer
1777.0,Honda,2023,1.9,Gasolina,Manual,62508,Nuevo,33620.02,Fit
1778.0,Toyota,2014,3.0,Gasolina,Automática,235863,Usado,32071.99,Camry
1779.0,Audi,2021,5.7,Eléctrico,Automática,194292,Nuevo,42017.31,Q7
1780.0,Honda,2003,1.7,Eléctrico,Automática,85366,Nuevo,5060.75,Accord
1781.0,Tesla,2012,4.8,Diésel,Manual,5738,Nuevo,49332.78,Modelo 3
1782.0,Honda,2022,1.5,Híbrido,Manual,3098,Nuevo,51223.83,Civic
1783.0,Tesla,2007,5.9,Diésel,Manual,95424,Usado,86997.44,Modelo X
1784.0,Toyota,2017,2.9,Gasolina,Manual,204705,Nuevo,47609.93,Prius
1785.0,Tesla,2011,4.9,Híbrido,Manual,78672,Usado,39537.85,Modelo X
1786.0,Honda,2022,2.7,Híbrido,Manual,139325,Nuevo,99500.97,Civic
1787.0,Audi,2013,4.1,Híbrido,Automática,125349,Usado,59265.27,Q7
1788.0,Mercedes,2001,2.0,Diésel,Manual,50969,Usado,49898.25,GLA
1790.0,Tesla,2023,5.7,Eléctrico,Automática,201495,Nuevo,81872.22,Modelo 3
1791.0,Mercedes,2001,5.6,Diésel,Automática,117286,Nuevo,37364.26,C-Class
1792.0,Tesla,2010,5.4,Eléctrico,Automática,75028,Nuevo,41970.24,Modelo 3
1793.0,Audi,2008,4.1,Híbrido,Automática,297565,Nuevo,76807.97,A3
1794.0,Tesla,2011,5.0,Híbrido,Manual,38575,Nuevo,11933.46,Modelo 3
1795.0,Toyota,2016,1.3,Diésel,Manual,3192,Nuevo,87191.07,RAV4
1796.0,Ford,2014,2.7,Gasolina,Manual,111116,Usado,45869.26,Fiesta
1797.0,Honda,2016,2.6,Híbrido,Manual,81311,Nuevo,60222.83,Fit
1799.0,Tesla,2021,2.8,Eléctrico,Automática,36527,Nuevo,30274.93,Modelo Y
1800.0,Audi,2005,1.7,Diésel,Automática,52181,Usado,89579.85,A4
1801.0,Honda,2016,4.0,Eléctrico,Manual,91472,Nuevo,98026.37,Accord
1802.0,Tesla,2022,5.1,Gasolina,Manual,81219,Nuevo,51956.06,Modelo Y
1803.0,Mercedes,2023,2.9,Híbrido,Manual,119783,Nuevo,94009.05,E-Class
1804.0,BMW,2017,1.7,Eléctrico,Manual,161554,Usado,5107.22,X5
1805.0,Tesla,2007,2.0,Eléctrico,Automática,179300,Nuevo,89952.59,Modelo Y
1806.0,Ford,2008,2.2,Híbrido,Automática,83265,Nuevo,34549.31,Fiesta
1807.0,Honda,2005,2.5,Diésel,Manual,50126,Usado,34592.07,Civic
1808.0,Ford,2004,4.2,Eléctrico,Manual,282689,Usado,26668.44,Explorer
1809.0,Honda,2011,4.0,Diésel,Automática,55114,Nuevo,35116.32,CR-V
1810.0,Tesla,2010,4.5,Diésel,Automática,206422,Nuevo,25281.04,Modelo X
1811.0,Toyota,2000,2.8,Eléctrico,Automática,188873,Usado,91057.57,Corolla
1812.0,Mercedes,2010,5.1,Gasolina,Automática,276034,Nuevo,90407.25,GLC
1813.0,Tesla,2018,2.0,Diésel,Manual,121284,Nuevo,14710.07,Modelo S
1814.0,Ford,2008,3.3,Eléctrico,Automática,194469,Usado,18571.55,Fiesta
1815.0,BMW,2001,5.0,Diésel,Automática,142290,Nuevo,86891.77,Serie 5
1816.0,BMW,2011,1.9,Híbrido,Automática,88241,Nuevo,42899.09,X3
1817.0,Audi,2003,1.5,Gasolina,Automática,296866,Nuevo,21080.81,Q7
1818.0,Honda,2003,5.4,Gasolina,Manual,182615,Usado,53513.59,CR-V
1819.0,Ford,2017,2.7,Híbrido,Manual,30921,Nuevo,44583.46,Fiesta
1820.0,Audi,2014,4.4,Híbrido,Manual,161686,Nuevo,25820.35,A3
1821.0,Ford,2018,1.1,Diésel,Manual,192261,Nuevo,73471.46,Focus
1822.0,Honda,2012,4.5,Híbrido,Manual,17601,Nuevo,64972.48,Fit
1824.0,Tesla,2016,1.3,Híbrido,Automática,202615,Nuevo,92911.74,Modelo 3
1825.0,BMW,2005,4.0,Eléctrico,Automática,235572,Nuevo,58054.65,Serie 5
1826.0,Tesla,2015,2.2,Eléctrico,Automática,290144,Usado,28769.43,Modelo X
1827.0,Tesla,2023,2.9,Diésel,Automática,130439,Nuevo,24597.72,Modelo 3
1828.0,Toyota,2011,1.4,Gasolina,Manual,239691,Usado,17915.06,RAV4
1829.0,BMW,2018,1.7,Eléctrico,Automática,119277,Nuevo,45340.55,X5
1830.0,Audi,2004,2.5,Híbrido,Manual,292527,Nuevo,17876.4,A3
1831.0,Mercedes,2016,1.4,Eléctrico,Automática,142857,Nuevo,44502.56,GLA
1832.0,Toyota,2022,5.6,Eléctrico,Automática,40910,Nuevo,19133.19,Prius
1833.0,Audi,2000,1.0,Diésel,Automática,170100,Usado,67396.71,Q5
1834.0,Honda,2023,3.4,Híbrido,Manual,155927,Usado,79597.99,Accord
1835.0,Toyota,2022,1.6,Híbrido,Automática,286425,Usado,57204.66,Camry
1836.0,Audi,2009,2.5,Híbrido,Manual,4841,Nuevo,69605.4,A4
1837.0,Honda,2014,5.6,Diésel,Manual,97204,Nuevo,94145.98,Fit
1839.0,Mercedes,2020,5.8,Híbrido,Manual,259589,Nuevo,39595.03,E-Class
1840.0,Honda,2020,2.0,Eléctrico,Manual,261140,Nuevo,47700.62,Civic
1841.0,Tesla,2010,4.7,Eléctrico,Automática,148515,Nuevo,86749.9,Modelo Y
1842.0,Ford,2012,3.7,Híbrido,Automática,132994,Usado,17418.43,Fiesta
1843.0,Honda,2004,5.4,Gasolina,Automática,294120,Nuevo,35945.02,Accord
1844.0,Honda,2000,3.8,Gasolina,Automática,143063,Nuevo,59841.61,CR-V
1845.0,Mercedes,2023,3.7,Híbrido,Automática,104405,Nuevo,69257.01,GLC
1846.0,Ford,2011,2.0,Gasolina,Automática,53744,Nuevo,77532.41,Focus
1847.0,Tesla,2010,1.8,Diésel,Manual,2473,Nuevo,35229.65,Modelo 3
1849.0,Audi,2003,2.6,Diésel,Automática,28715,Usado,95709.72,A3
1850.0,Honda,2014,2.9,Eléctrico,Manual,244826,Usado,12257.26,Civic
1851.0,Ford,2008,4.8,Gasolina,Automática,253856,Nuevo,14101.51,Mustang
1852.0,Ford,2020,2.7,Gasolina,Manual,239419,Usado,52019.54,Fiesta
1853.0,Tesla,2019,5.8,Híbrido,Automática,252508,Nuevo,82830.75,Modelo S
1854.0,Mercedes,2018,4.7,Gasolina,Automática,299461,Nuevo,78577.89,E-Class
1855.0,BMW,2018,4.0,Gasolina,Manual,164434,Nuevo,94081.43,X5
1857.0,Mercedes,2004,1.2,Híbrido,Manual,4889,Nuevo,40694.09,C-Class
1858.0,Toyota,2009,2.3,Eléctrico,Automática,220629,Usado,31803.5,Prius
1859.0,Audi,2016,3.3,Gasolina,Automática,294115,Nuevo,86782.66,Q7
1860.0,Mercedes,2004,2.1,Eléctrico,Manual,50551,Nuevo,51393.69,C-Class
1861.0,Audi,2021,4.7,Eléctrico,Automática,134273,Nuevo,7550.55,Q7
1862.0,BMW,2015,5.6,Diésel,Automática,237230,Usado,72256.62,Serie 3
1864.0,BMW,2008,2.7,Gasolina,Automática,108957,Nuevo,55458.94,Serie 5
1865.0,Tesla,2002,5.8,Diésel,Manual,89882,Nuevo,89909.81,Modelo X
1866.0,Toyota,2014,3.2,Eléctrico,Automática,210323,Nuevo,29390.09,RAV4
1867.0,Honda,2015,3.4,Gasolina,Manual,267825,Usado,27825.14,Accord
1869.0,Toyota,2013,5.5,Diésel,Manual,46870,Nuevo,37120.26,Prius
1870.0,Tesla,2002,3.8,Híbrido,Manual,213328,Nuevo,15198.63,Modelo X
1871.0,Tesla,2011,4.8,Eléctrico,Automática,159224,Nuevo,71235.87,Modelo Y
1872.0,BMW,2008,5.1,Gasolina,Automática,50061,Usado,24702.88,Serie 3
1873.0,Audi,2006,2.7,Híbrido,Manual,188691,Nuevo,92983.85,A4
1876.0,Toyota,2017,2.8,Híbrido,Automática,11217,Nuevo,33216.92,RAV4
1877.0,Ford,2004,5.0,Híbrido,Automática,295885,Nuevo,78011.12,Mustang
1878.0,Audi,2012,5.7,Híbrido,Manual,192386,Usado,45622.62,Q5
1880.0,Mercedes,2001,4.7,Gasolina,Automática,42903,Nuevo,79561.1,GLA
1881.0,Honda,2015,5.0,Eléctrico,Automática,215280,Nuevo,93301.59,Accord
1882.0,BMW,2008,5.2,Eléctrico,Automática,107042,Nuevo,76877.39,Serie 3
1883.0,Honda,2008,3.0,Diésel,Automática,243725,Usado,9931.56,CR-V
1885.0,Audi,2010,3.0,Eléctrico,Manual,181644,Nuevo,94116.9,Q5
1886.0,Toyota,2021,4.4,Híbrido,Automática,109268,Usado,99400.47,Camry
1887.0,Toyota,2023,3.3,Híbrido,Automática,30105,Nuevo,16900.42,Corolla
1888.0,Audi,2021,4.7,Gasolina,Manual,69634,Usado,63260.96,A4
1889.0,Mercedes,2000,2.8,Híbrido,Manual,138691,Nuevo,23948.57,E-Class
1890.0,Tesla,2003,4.2,Diésel,Manual,18226,Nuevo,29938.42,Modelo 3
1891.0,Toyota,2012,1.9,Eléctrico,Automática,25322,Nuevo,75830.51,Corolla
1892.0,Tesla,2022,4.7,Eléctrico,Manual,167284,Usado,97878.43,Modelo Y
1893.0,Toyota,2012,3.7,Eléctrico,Manual,94835,Usado,61511.27,RAV4
1894.0,Toyota,2012,2.0,Gasolina,Manual,255027,Usado,85805.52,RAV4
1895.0,BMW,2001,2.5,Híbrido,Manual,73079,Nuevo,5843.96,X5
1896.0,BMW,2008,4.7,Diésel,Automática,23946,Nuevo,8480.01,X5
1897.0,Ford,2023,3.4,Gasolina,Automática,162812,Nuevo,61688.81,Focus
1898.0,Honda,2007,2.1,Eléctrico,Automática,7253,Nuevo,41953.39,Civic
1899.0,Audi,2006,5.8,Diésel,Manual,79311,Nuevo,89526.99,Q7
1900.0,Audi,2003,4.6,Eléctrico,Manual,294957,Nuevo,33688.28,Q5
1901.0,Audi,2017,5.8,Eléctrico,Manual,67593,Usado,46044.85,Q5
1903.0,BMW,2005,3.4,Eléctrico,Manual,226833,Usado,30938.69,X3
1904.0,Mercedes,2011,5.5,Diésel,Manual,38485,Usado,91307.01,E-Class
1905.0,Tesla,2011,3.6,Eléctrico,Automática,199304,Usado,49130.69,Modelo X
1906.0,Tesla,2020,4.5,Híbrido,Automática,278245,Nuevo,45294.78,Modelo Y
1907.0,Mercedes,2007,2.3,Eléctrico,Manual,8831,Usado,85726.54,GLC
1908.0,Ford,2021,3.2,Gasolina,Automática,5004,Nuevo,34637.95,Explorer
1909.0,Mercedes,2021,1.6,Diésel,Manual,37170,Nuevo,82659.21,GLA
1910.0,Audi,2000,2.0,Gasolina,Manual,43555,Nuevo,16615.92,A3
1912.0,Toyota,2020,1.2,Eléctrico,Manual,178475,Nuevo,95329.96,Corolla
1914.0,BMW,2002,2.2,Gasolina,Manual,207132,Usado,41850.4,Serie 5
1915.0,BMW,2012,4.3,Gasolina,Manual,63471,Usado,65653.36,Serie 3
1916.0,Ford,2016,5.2,Gasolina,Automática,57287,Usado,94582.17,Focus
1917.0,BMW,2021,3.8,Híbrido,Manual,116475,Nuevo,25126.6,X3
1918.0,Audi,2021,1.8,Híbrido,Manual,50151,Nuevo,10605.99,A4
1919.0,Tesla,2009,4.6,Eléctrico,Manual,67384,Nuevo,56059.47,Modelo X
1920.0,Mercedes,2020,4.0,Eléctrico,Automática,33541,Usado,18546.7,E-Class
1922.0,Ford,2014,4.8,Híbrido,Manual,218171,Nuevo,89696.22,Focus
1923.0,Audi,2020,5.9,Gasolina,Manual,211811,Nuevo,5703.33,Q5
1924.0,Mercedes,2009,3.9,Gasolina,Automática,213739,Nuevo,82597.9,C-Class
1926.0,Ford,2012,4.2,Gasolina,Automática,99919,Nuevo,58132.97,Fiesta
1928.0,Toyota,2005,5.5,Eléctrico,Automática,194020,Usado,45987.27,Corolla
1929.0,Honda,2023,1.6,Híbrido,Manual,61768,Nuevo,15983.13,Fit
1930.0,Toyota,2001,2.6,Diésel,Automática,43262,Nuevo,14767.92,RAV4
1931.0,Toyota,2021,5.1,Gasolina,Automática,20605,Nuevo,76664.41,Corolla
1932.0,Honda,2016,4.0,Diésel,Manual,78590,Usado,25998.34,CR-V
1933.0,Ford,2003,3.0,Eléctrico,Automática,290375,Usado,7669.66,Fiesta
1934.0,Mercedes,2013,3.4,Gasolina,Manual,79397,Nuevo,98063.32,GLC
1935.0,Audi,2009,5.3,Eléctrico,Automática,77123,Usado,98137.19,Q7
1938.0,Tesla,2014,1.4,Eléctrico,Automática,158964,Nuevo,74090.14,Modelo S
1940.0,Toyota,2016,5.2,Eléctrico,Manual,135501,Nuevo,16876.3,Camry
1941.0,Toyota,2011,1.9,Eléctrico,Manual,135678,Nuevo,17868.57,Corolla
1942.0,Ford,2021,3.2,Diésel,Manual,114380,Usado,83111.28,Mustang
1943.0,BMW,2019,1.8,Eléctrico,Manual,171206,Usado,92581.2,Serie 5
1944.0,Honda,2023,4.5,Híbrido,Manual,156547,Nuevo,80121.71,Fit
1947.0,Ford,2005,2.0,Gasolina,Automática,151083,Nuevo,62080.03,Fiesta
1948.0,Honda,2000,2.1,Gasolina,Manual,55746,Usado,20227.88,Fit
1949.0,Ford,2019,1.2,Gasolina,Automática,173925,Usado,25007.24,Explorer
1950.0,Honda,2022,2.6,Gasolina,Automática,298962,Usado,31874.18,Civic
1951.0,Honda,2015,3.8,Híbrido,Manual,168393,Nuevo,53403.76,CR-V
1952.0,Mercedes,2014,5.3,Diésel,Manual,283453,Nuevo,53526.46,GLA
1954.0,Ford,2007,3.2,Gasolina,Manual,68879,Nuevo,76535.97,Mustang
1955.0,Ford,2011,5.8,Gasolina,Manual,67592,Nuevo,91804.89,Focus
1956.0,Mercedes,2021,4.6,Gasolina,Automática,220084,Usado,84125.66,GLC
1957.0,Audi,2020,5.7,Eléctrico,Automática,197494,Usado,29118.37,A3
1958.0,Audi,2009,3.6,Gasolina,Automática,270728,Nuevo,36473.19,Q5
1959.0,Tesla,2014,2.3,Eléctrico,Manual,124555,Nuevo,52540.21,Modelo 3
1960.0,Toyota,2008,1.3,Diésel,Manual,18830,Usado,6355.76,RAV4
1961.0,Toyota,2001,4.6,Diésel,Automática,216897,Nuevo,90870.69,Corolla
1962.0,BMW,2004,1.6,Diésel,Manual,252234,Nuevo,9212.7,Serie 5
1963.0,Mercedes,2005,2.5,Híbrido,Automática,265735,Nuevo,35631.92,GLA
1964.0,Audi,2006,3.7,Eléctrico,Manual,93878,Usado,59071.61,A3
1966.0,Ford,2000,4.0,Gasolina,Manual,116869,Nuevo,67173.69,Fiesta
1967.0,Toyota,2022,1.8,Gasolina,Automática,257716,Nuevo,55114.42,Camry
1970.0,BMW,2011,5.8,Gasolina,Automática,133703,Nuevo,91188.47,X3
1971.0,Audi,2015,4.6,Híbrido,Manual,148977,Nuevo,30076.84,Q7
1972.0,Toyota,2015,5.6,Eléctrico,Manual,19056,Usado,31692.84,Corolla
1973.0,Ford,2010,4.8,Diésel,Automática,240746,Nuevo,44230.53,Focus
1974.0,Toyota,2020,4.0,Gasolina,Manual,115316,Nuevo,18246.64,Prius
1975.0,Honda,2003,2.0,Diésel,Manual,166519,Nuevo,53190.92,Fit
1976.0,BMW,2012,4.3,Eléctrico,Manual,54418,Nuevo,68178.02,X3
1977.0,Honda,2006,4.1,Eléctrico,Automática,299334,Usado,79670.05,CR-V
1979.0,Tesla,2014,3.4,Eléctrico,Automática,204071,Nuevo,19025.42,Modelo S
1980.0,Toyota,2018,3.6,Diésel,Automática,238989,Nuevo,48326.38,RAV4
1981.0,Audi,2008,2.7,Gasolina,Automática,181350,Nuevo,8665.69,A3
1982.0,Ford,2010,3.6,Híbrido,Manual,263924,Nuevo,6690.81,Fiesta
1983.0,Ford,2007,2.0,Gasolina,Manual,190330,Nuevo,46812.39,Mustang
1984.0,Honda,2000,5.0,Diésel,Automática,42192,Nuevo,29031.25,Accord
1985.0,BMW,2022,1.9,Gasolina,Manual,43923,Nuevo,69919.28,Serie 3
1987.0,Mercedes,2007,3.2,Diésel,Manual,2395,Nuevo,90063.35,GLC
1988.0,Ford,2012,4.3,Gasolina,Manual,228456,Usado,77264.84,Fiesta
1989.0,Audi,2021,3.2,Gasolina,Automática,71028,Usado,9583.19,A4
1990.0,Honda,2003,2.4,Diésel,Automática,242463,Nuevo,40304.19,CR-V
1991.0,Honda,2007,3.8,Eléctrico,Manual,141056,Nuevo,30937.22,Accord
1992.0,Mercedes,2002,2.7,Diésel,Manual,203400,Usado,41682.58,E-Class
1994.0,BMW,2001,5.6,Híbrido,Manual,289068,Nuevo,14281.89,Serie 3
1995.0,Audi,2001,3.5,Híbrido,Manual,294721,Nuevo,54493.53,Q7
1996.0,BMW,2012,2.6,Diésel,Manual,138783,Nuevo,73436.22,X3
1997.0,Audi,2014,4.7,Híbrido,Automática,85548,Nuevo,71681.54,A4
1999.0,Toyota,2011,3.4,Gasolina,Manual,125093,Usado,54616.5,Prius
2000.0,Honda,2003,2.7,Diésel,Manual,235835,Usado,54051.23,Accord
2001.0,Audi,2007,5.6,Gasolina,Manual,206084,Nuevo,70699.19,Q5
2002.0,Mercedes,2008,1.1,Eléctrico,Manual,270398,Nuevo,9552.89,GLA
2003.0,Audi,2022,3.8,Gasolina,Manual,229027,Nuevo,72440.13,A4
2004.0,Ford,2004,4.7,Diésel,Manual,208072,Nuevo,60309.09,Mustang
2005.0,Honda,2023,3.4,Eléctrico,Automática,248029,Nuevo,23820.33,Accord
2006.0,Ford,2019,1.4,Eléctrico,Automática,209047,Nuevo,9660.59,Mustang
2007.0,Honda,2017,5.9,Híbrido,Manual,130509,Usado,15310.14,CR-V
2008.0,Ford,2010,3.6,Gasolina,Automática,237784,Nuevo,54845.68,Fiesta
2009.0,Audi,2014,4.1,Diésel,Manual,295107,Usado,77048.81,A4
2010.0,Audi,2021,2.2,Híbrido,Manual,3273,Nuevo,36792.44,A3
2011.0,Toyota,2008,3.4,Híbrido,Automática,15330,Nuevo,41016.77,Prius
2013.0,Ford,2011,1.4,Gasolina,Manual,76422,Usado,25236.24,Focus
2014.0,BMW,2006,1.5,Diésel,Manual,3212,Usado,14856.2,Serie 5
2015.0,Toyota,2009,5.2,Híbrido,Automática,232131,Usado,37623.96,RAV4
2016.0,Ford,2009,2.2,Diésel,Automática,87594,Nuevo,75862.6,Mustang
2017.0,Ford,2012,2.0,Híbrido,Manual,132152,Usado,64477.34,Mustang
2018.0,Toyota,2018,3.5,Híbrido,Manual,294819,Usado,44500.57,Prius
2019.0,Audi,2010,4.8,Híbrido,Manual,22007,Usado,96651.49,Q5
2020.0,Ford,2012,1.3,Gasolina,Automática,113805,Nuevo,74824.66,Explorer
2021.0,Audi,2020,3.9,Híbrido,Manual,95815,Nuevo,10876.84,A4
2022.0,Toyota,2007,1.6,Híbrido,Automática,262783,Nuevo,75739.99,Camry
2023.0,Audi,2007,1.2,Híbrido,Manual,78038,Nuevo,7283.66,A4
2024.0,Honda,2003,1.3,Eléctrico,Automática,265880,Nuevo,66780.72,Accord
2025.0,BMW,2014,5.2,Gasolina,Automática,253506,Usado,24995.87,Serie 5
2027.0,Ford,2010,1.2,Gasolina,Automática,128771,Nuevo,34429.06,Focus
2028.0,Mercedes,2000,3.2,Diésel,Manual,125801,Usado,87935.6,GLC
2029.0,BMW,2016,5.2,Eléctrico,Automática,86623,Nuevo,37006.81,X3
2030.0,Tesla,2014,2.3,Diésel,Automática,225097,Nuevo,63871.11,Modelo S
2031.0,Audi,2019,3.1,Híbrido,Automática,298964,Nuevo,32163.12,A4
2032.0,Ford,2005,1.2,Diésel,Manual,215933,Nuevo,92136.05,Fiesta
2034.0,Honda,2021,3.9,Diésel,Manual,280558,Nuevo,28113.77,Fit
2035.0,Toyota,2014,3.9,Diésel,Manual,24220,Usado,95135.69,RAV4
2036.0,Ford,2008,2.7,Gasolina,Manual,60531,Nuevo,38929.97,Focus
2037.0,Tesla,2013,2.6,Eléctrico,Manual,173497,Nuevo,66927.17,Modelo X
2038.0,Tesla,2017,1.5,Gasolina,Automática,9387,Nuevo,75571.06,Modelo Y
2039.0,Honda,2016,2.8,Gasolina,Automática,245752,Nuevo,7175.71,Fit
2040.0,Honda,2017,1.5,Gasolina,Automática,76815,Usado,96101.9,Fit
2041.0,Ford,2004,4.8,Diésel,Manual,27584,Usado,37721.92,Explorer
2042.0,Audi,2019,5.8,Gasolina,Automática,44783,Nuevo,23028.99,Q7
2043.0,Mercedes,2019,5.9,Eléctrico,Automática,170881,Usado,85817.24,E-Class
2044.0,Tesla,2008,5.3,Gasolina,Manual,185399,Nuevo,71775.43,Modelo Y
2045.0,Tesla,2010,4.0,Híbrido,Automática,124494,Usado,13240.61,Modelo S
2047.0,BMW,2021,2.4,Híbrido,Automática,250139,Nuevo,72943.23,X3
2048.0,Honda,2000,4.2,Eléctrico,Manual,141929,Nuevo,12104.41,CR-V
2049.0,Mercedes,2017,3.3,Eléctrico,Manual,173333,Nuevo,92131.67,E-Class
2050.0,Audi,2005,3.4,Eléctrico,Manual,246509,Nuevo,75446.31,Q5
2051.0,Audi,2001,4.8,Eléctrico,Automática,13580,Nuevo,36871.76,A3
2052.0,BMW,2014,2.4,Gasolina,Automática,18240,Usado,39479.18,X3
2053.0,Tesla,2020,2.6,Diésel,Manual,254351,Nuevo,53117.13,Modelo 3
2054.0,Honda,2013,5.6,Eléctrico,Manual,254271,Nuevo,39292.09,Civic
2056.0,Mercedes,2005,3.4,Eléctrico,Automática,73401,Nuevo,97600.01,C-Class
2057.0,Ford,2005,5.6,Diésel,Manual,213165,Nuevo,60529.54,Explorer
2058.0,Toyota,2021,4.1,Híbrido,Automática,164340,Nuevo,47373.55,RAV4
2059.0,Toyota,2017,3.7,Híbrido,Automática,265790,Usado,26163.54,Prius
2060.0,Toyota,2013,2.2,Híbrido,Automática,186443,Nuevo,67076.17,RAV4
2061.0,Tesla,2009,2.7,Gasolina,Manual,248123,Nuevo,70129.8,Modelo X
2062.0,Honda,2013,5.3,Eléctrico,Manual,89460,Usado,70093.11,Fit
2063.0,BMW,2012,3.8,Gasolina,Automática,51048,Nuevo,7563.58,Serie 5
2064.0,Audi,2002,3.6,Híbrido,Manual,206518,Nuevo,90416.6,A3
2065.0,Ford,2005,1.5,Gasolina,Automática,132850,Usado,37120.12,Focus
2066.0,Mercedes,2007,1.1,Gasolina,Automática,211912,Usado,75695.75,GLA
2067.0,Ford,2011,5.8,Gasolina,Manual,266891,Nuevo,77181.66,Focus
2068.0,Mercedes,2012,2.9,Eléctrico,Manual,45,Usado,66802.72,E-Class
2069.0,Tesla,2010,4.0,Híbrido,Manual,7758,Nuevo,42512.32,Modelo S
2070.0,Honda,2011,1.4,Híbrido,Automática,255397,Nuevo,62796.5,Fit
2071.0,Toyota,2000,4.4,Eléctrico,Automática,154509,Usado,8818.88,Corolla
2072.0,Honda,2016,5.7,Gasolina,Manual,150657,Nuevo,77380.1,Fit
2074.0,BMW,2010,1.6,Diésel,Manual,183148,Usado,42691.34,Serie 5
2075.0,BMW,2012,3.9,Diésel,Automática,148421,Nuevo,14843.78,Serie 3
2076.0,Tesla,2017,4.8,Diésel,Automática,227300,Usado,84522.07,Modelo 3
2077.0,Mercedes,2010,3.0,Eléctrico,Automática,152420,Nuevo,57278.73,E-Class
2078.0,Audi,2011,5.4,Híbrido,Manual,165368,Nuevo,70640.74,A4
2079.0,Audi,2005,4.2,Diésel,Manual,19455,Nuevo,69845.31,Q5
2080.0,Mercedes,2008,5.5,Híbrido,Automática,209896,Nuevo,84952.59,C-Class
2081.0,BMW,2015,4.1,Híbrido,Manual,231897,Nuevo,17594.09,Serie 3
2082.0,BMW,2003,1.7,Híbrido,Manual,88552,Nuevo,67674.17,X5
2083.0,BMW,2002,2.5,Eléctrico,Manual,40484,Usado,59637.74,Serie 5
2084.0,Honda,2015,2.0,Eléctrico,Manual,134476,Nuevo,7935.23,Accord
2085.0,BMW,2023,5.5,Eléctrico,Automática,168332,Usado,24135.18,Serie 3
2086.0,Ford,2011,4.8,Eléctrico,Manual,100647,Nuevo,30419.3,Explorer
2087.0,Toyota,2010,4.4,Diésel,Automática,65642,Usado,11892.86,RAV4
2088.0,BMW,2004,2.5,Gasolina,Automática,211803,Nuevo,38698.38,X5
2089.0,Mercedes,2017,1.9,Gasolina,Manual,128824,Usado,7584.24,GLA
2090.0,Toyota,2018,4.8,Gasolina,Automática,248914,Nuevo,57552.43,Camry
2092.0,Mercedes,2022,2.1,Gasolina,Manual,110879,Usado,32265.3,E-Class
2093.0,Toyota,2005,4.1,Diésel,Automática,120827,Nuevo,91494.8,Camry
2094.0,Mercedes,2021,1.2,Diésel,Automática,267724,Nuevo,52767.6,E-Class
2095.0,Honda,2017,2.6,Diésel,Automática,267544,Usado,30556.32,CR-V
2098.0,Honda,2011,5.9,Gasolina,Automática,127319,Nuevo,12067.59,Civic
2099.0,Mercedes,2018,2.0,Gasolina,Automática,106960,Nuevo,6986.1,GLA
2100.0,Tesla,2001,1.7,Eléctrico,Automática,39015,Nuevo,95395.26,Modelo 3
2101.0,Audi,2016,2.0,Diésel,Manual,203877,Usado,73838.03,Q5
2102.0,BMW,2010,4.8,Híbrido,Manual,145109,Nuevo,80995.07,X5
2103.0,BMW,2010,3.1,Eléctrico,Manual,262063,Usado,98187.18,X3
2104.0,Ford,2020,3.8,Híbrido,Automática,88754,Nuevo,93504.73,Explorer
2105.0,Ford,2015,1.1,Híbrido,Automática,221775,Nuevo,75006.75,Explorer
2106.0,BMW,2001,1.2,Diésel,Automática,203225,Usado,70928.77,Serie 5
2107.0,Audi,2001,3.2,Gasolina,Manual,152606,Nuevo,37000.75,Q7
2108.0,BMW,2022,5.1,Diésel,Manual,222067,Nuevo,14881.64,X3
2109.0,Tesla,2007,5.4,Diésel,Manual,56879,Usado,59503.64,Modelo Y
2110.0,Audi,2012,1.4,Eléctrico,Automática,119894,Usado,59744.06,Q5
2111.0,Ford,2009,3.7,Diésel,Manual,65839,Nuevo,95462.54,Explorer
2112.0,Toyota,2007,5.6,Gasolina,Manual,29756,Nuevo,47044.23,Prius
